,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,10540,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19535843.0,19535843.0,False,,1,,,,2023-11-07T19:43:00.000Z,35488.007488644704,16147531605.71401,17.3819,0.76536642,1.16566461,2.86752288,27.21862996,37.2523088,20.43692751,693288142680.9872,51.8031,745248157261.54,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:44:15.716146
1,1027,Ethereum,ETH,ethereum,7730,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120268344.75354697,120268344.75354697,True,,2,,,,2023-11-07T19:43:00.000Z,1899.4862797172161,9024248070.39463,7.3743,0.65439184,-0.11023035,4.94628695,16.11300133,16.29848461,2.76764126,228448070743.6625,17.0799,228448070743.66,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:44:15.716146
2,825,Tether USDt,USDT,tether,65227,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85739984994.63644,88623656723.6624,True,,3,,,,2023-11-07T19:42:00.000Z,1.0005796640053781,34967991635.984634,18.206,0.03858755,0.02470946,0.03368276,0.00929903,0.09487144,0.11630742,85789685377.75949,6.409,88675028667.49,,2023-11-07T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-07 22:44:15.716146
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702548.5932675,151702548.5932675,False,,4,,,,2023-11-07T19:42:00.000Z,247.81875691688433,548472946.870674,7.8028,0.42842544,-1.98732078,9.70075855,17.02306906,15.66587572,1.90891058,37594737013.50679,2.8108,37594737013.51,,2023-11-07T19:42:00.000Z,,,,,,2023-11-07 22:44:15.716146
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-07T19:43:00.000Z,0.6898439120982772,2839782993.0989914,-12.2282,0.75706358,-3.35204052,15.09248101,32.9990949,36.64453338,4.69862789,36986559270.095085,2.7653,68984391209.83,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:44:15.716146
5,3408,USDC,USDC,usd-coin,14807,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24306256503.607327,24306256503.607327,False,,6,,,,2023-11-07T19:43:00.000Z,1.000198728737478,4018326327.4292536,4.5199,0.00398509,0.00286417,0.00349786,0.02228691,0.01475238,0.01592983,24311086855.275105,1.8162,24311086855.28,,2023-11-07T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-07 22:44:15.716146
6,5426,Solana,SOL,solana,543,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420901403.6704631,561946257.005053,True,,7,,,,2023-11-07T19:43:00.000Z,43.9059282240679,1688689461.0530698,87.0289,0.37963481,8.59925909,21.12188286,88.17451467,124.65170344,80.23613009,18480066818.964783,1.381,24672772025.85,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:44:15.716146
7,2010,Cardano,ADA,cardano,962,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258566740.144,36335222697.088,False,,8,,,,2023-11-07T19:42:00.000Z,0.35078968871157257,485379146.4793873,41.5626,0.52476932,-4.32481887,19.6985816,36.58059436,38.31359827,17.22674169,12368341651.191319,0.924,15785535992.02,,2023-11-07T19:42:00.000Z,,,,,,2023-11-07 22:44:15.716146
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141735196383.70523,141735196383.70523,True,,9,,,,2023-11-07T19:43:00.000Z,0.07387852689338013,836711196.6154042,26.8727,0.57984541,-2.305183,8.54239778,20.94157853,16.89305969,-1.38940361,10471187517.772081,0.7823,10471187517.77,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:44:15.716146
9,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,8627502639.250645,,2023-11-07T19:43:00.000Z,2.5269717722880936,67826537.9238207,262.7076,0.12114693,6.13414943,14.81516244,21.82303688,38.86576771,101.91318391,8672294430.954596,0.6484,12755037919.23,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:44:15.716146
10,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88733100330.52757,88733158346.93979,True,,11,71659659264.0,6940812282.584023,,2023-11-07T19:42:00.000Z,0.09685801403288156,208064039.94805512,-4.5059,0.16658031,-0.81712152,0.15815352,9.76033486,22.71976556,26.76293639,8594511876.995327,0.6423,8594517496.35,,2023-11-07T19:42:00.000Z,,,,,,2023-11-07 22:44:15.716146
11,1975,Chainlink,LINK,chainlink,1409,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-07T19:42:00.000Z,13.12935456109012,917936724.9629995,32.9791,0.51773729,3.41789896,16.27068547,70.70423175,109.88637927,70.87195878,7311080699.407193,0.5462,13129354561.09,,2023-11-07T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-07 22:44:15.716146
12,3890,Polygon,MATIC,polygon,1047,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244708258.998518,10000000000.0,False,,13,,,,2023-11-07T19:42:00.000Z,0.7234839066634139,375390502.9681064,45.6976,0.29150858,0.75645973,14.6684225,28.68857616,33.40639808,5.56569898,6688397647.183775,0.5001,7234839066.63,,2023-11-07T19:42:00.000Z,,,,,,2023-11-07 22:44:15.716146
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1247983485.6274323,1375043987.335784,True,,14,,,,2023-11-07T19:42:00.000Z,4.9136923817464115,209229539.07391846,9.283,0.32131828,-0.39684883,11.09697556,22.06079062,15.82854238,-2.19500801,6132206945.872847,0.4581,6756543165.14,,2023-11-07T19:42:00.000Z,,,,,,2023-11-07 22:44:15.716146
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87196907,163841.87196907,False,,15,,,,2023-11-07T19:43:00.000Z,35378.41113280982,127480328.77418503,1.5909,0.52727725,1.02687401,2.65330589,26.73884994,36.88313223,19.86860476,5796465107.290948,0.4331,5796465107.29,,2023-11-07T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-07 22:44:15.716146
0,1,Bitcoin,BTC,bitcoin,10540,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19535843.0,19535843.0,False,,1,,,,2023-11-07T19:44:00.000Z,35500.33216273923,16160007858.4751,17.4435,0.79305847,1.21712888,2.97255007,27.26281188,37.26133136,20.47411321,693528915579.124,51.8211,745506975417.52,,2023-11-07T19:44:00.000Z,,,,,,2023-11-07 22:45:19.041045
1,1027,Ethereum,ETH,ethereum,7730,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120268344.75354697,120268344.75354697,True,,2,,,,2023-11-07T19:44:00.000Z,1899.9348531015742,9022173854.403065,7.325,0.7131664,-0.12220041,5.05422989,16.14042201,16.3200298,2.79260994,228502019922.09973,17.0722,228502019922.1,,2023-11-07T19:44:00.000Z,,,,,,2023-11-07 22:45:19.041045
2,825,Tether USDt,USDT,tether,65227,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85739984994.63644,88623656723.6624,True,,3,,,,2023-11-07T19:43:00.000Z,1.0004355419100879,34972013563.50312,18.2403,0.01888157,0.00350505,0.001264,-0.00394419,0.08236157,0.12000986,85777328351.47191,6.4081,88662256040.39,,2023-11-07T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-07 22:45:19.041045
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702548.5932675,151702548.5932675,False,,4,,,,2023-11-07T19:43:00.000Z,247.78109047735433,548523095.3977177,7.7997,0.44379617,-2.05655993,9.70339939,17.0052825,15.64446399,1.94462706,37589022918.63366,2.8103,37589022918.63,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:45:19.041045
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-07T19:44:00.000Z,0.6896522218853842,2839986876.307733,-12.1989,0.72862894,-3.38139476,15.08568727,32.96213781,36.60527361,4.66647626,36976281638.74063,2.7626,68965222188.54,,2023-11-07T19:44:00.000Z,,,,,,2023-11-07 22:45:19.041045
5,3408,USDC,USDC,usd-coin,14807,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24306256503.607327,24306256503.607327,False,,6,,,,2023-11-07T19:44:00.000Z,1.0002247387969008,4020268286.4496174,4.5557,0.01103943,-0.00063005,0.02539681,0.02488798,0.01509762,0.01702395,24311719062.451107,1.8162,24311719062.45,,2023-11-07T19:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-07 22:45:19.041045
6,5426,Solana,SOL,solana,543,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420901403.6704631,561946257.005053,True,,7,,,,2023-11-07T19:44:00.000Z,43.91508698331896,1689255750.6067047,87.0197,0.28962056,8.58078772,21.17962069,88.2137678,124.70319166,80.2798293,18483921753.58943,1.3813,24677918756.33,,2023-11-07T19:44:00.000Z,,,,,,2023-11-07 22:45:19.041045
7,2010,Cardano,ADA,cardano,962,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258566740.144,36335222697.088,False,,8,,,,2023-11-07T19:43:00.000Z,0.3510662851825062,485648227.98355216,41.5868,0.5898807,-4.24974746,19.86424985,36.68718253,38.42601679,17.36301968,12378094046.321821,0.9247,15797982833.21,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:45:19.041045
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141735196383.70523,141735196383.70523,True,,9,,,,2023-11-07T19:44:00.000Z,0.07388722817501027,836283516.701379,26.7769,0.59555786,-2.30393689,8.56891784,20.95582282,16.89927425,-1.3717778,10472420795.632719,0.7824,10472420795.63,,2023-11-07T19:44:00.000Z,,,,,,2023-11-07 22:45:19.041045
9,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,8625696171.338943,,2023-11-07T19:44:00.000Z,2.5264426628098016,67767135.30152695,262.2305,0.12738513,6.09759379,14.80065452,21.79752898,38.83757876,101.88188585,8670478584.322561,0.6478,12752367208.17,,2023-11-07T19:44:00.000Z,,,,,,2023-11-07 22:45:19.041045
10,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88733100330.52757,88733158346.93979,True,,11,71659659264.0,6941007970.269174,,2023-11-07T19:43:00.000Z,0.09686074482573155,208044933.74785182,-4.6101,0.13133728,-0.8704627,0.16373718,9.76344459,22.68290221,26.79888331,8594754188.711267,0.6423,8594759808.22,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:45:19.041045
11,1975,Chainlink,LINK,chainlink,1409,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-07T19:43:00.000Z,13.12470594138303,918106348.8925458,32.9175,0.34390234,3.25414222,16.29088779,70.64428256,109.79263015,70.96270287,7308492115.660654,0.546,13124705941.38,,2023-11-07T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-07 22:45:19.041045
12,3890,Polygon,MATIC,polygon,1047,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244708258.998518,10000000000.0,False,,13,,,,2023-11-07T19:43:00.000Z,0.7234479394449805,375194591.942922,45.5644,0.22379023,0.65551417,14.70411503,28.68219404,33.42945921,5.60854582,6688065140.742472,0.5,7234479394.45,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:45:19.041045
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1247983485.6274323,1375043987.335784,True,,14,,,,2023-11-07T19:43:00.000Z,4.914095608128818,209160766.01568085,8.8695,0.37795649,-0.55759207,11.17850712,22.07089092,15.83655135,-2.14833364,6132710165.739059,0.4582,6757097619.15,,2023-11-07T19:43:00.000Z,,,,,,2023-11-07 22:45:19.041045
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87196907,163841.87196907,False,,15,,,,2023-11-07T19:44:00.000Z,35386.35868688536,127716765.79909885,2.1321,0.54544798,1.04293974,2.67755367,26.76732108,36.90869898,19.90665192,5797767249.428259,0.4332,5797767249.43,,2023-11-07T19:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-07 22:45:19.041045
0,1,Bitcoin,BTC,bitcoin,10540,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19536425.0,19536425.0,False,,1,,,,2023-11-08T09:59:00.000Z,35316.94427549729,18600482189.971413,39.6726,0.05172332,1.3464271,2.41604307,28.21032243,36.46140902,19.7102814,689966833067.4321,51.681,741655829785.44,,2023-11-08T09:59:00.000Z,,,,,,2023-11-08 13:00:24.113492
1,1027,Ethereum,ETH,ethereum,7731,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267720.85524286,120267720.85524286,True,,2,,,,2023-11-08T09:59:00.000Z,1885.7888907832491,8072119035.49159,-7.0718,0.42320655,0.37808024,4.47774661,18.42361757,15.3469367,1.91424566,226799531908.63788,16.9878,226799531908.64,,2023-11-08T09:59:00.000Z,,,,,,2023-11-08 13:00:24.113492
2,825,Tether USDt,USDT,tether,65246,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,86087083166.58704,88623656723.6624,True,,3,,,,2023-11-08T09:58:00.000Z,1.000356595572924,34640396696.3325,9.7562,-0.00051683,-0.00157461,0.01445805,-0.00664403,0.04847739,0.14694465,86117781439.33017,6.4503,88655259527.31,,2023-11-08T09:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-08 13:00:24.113492
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702474.78270474,151702474.78270474,False,,4,,,,2023-11-08T09:58:00.000Z,246.45130421319521,511613807.4840454,-13.8007,0.36771009,-1.19341675,9.59451022,18.07439591,14.51560287,1.81949218,37387272762.56694,2.8003,37387272762.57,,2023-11-08T09:58:00.000Z,,,,,,2023-11-08 13:00:24.113492
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-08T09:59:00.000Z,0.6802464806009324,2125277924.3672645,-37.0936,0.3620405,-0.91183968,12.8082027,35.97671403,35.03413246,8.16155493,36471984940.030334,2.7318,68024648060.09,,2023-11-08T09:59:00.000Z,,,,,,2023-11-08 13:00:24.113492
